row_id,L,P,tipo,linhas_executaveis,linhas_executadas,linhas_nao_executadas,binary_tempo_ns,binary_memoria_kb,binary_iteracoes,interpolation_tempo_ns,interpolation_memoria_kb,interpolation_iteracoes,binary_interpolation_tempo_ns,binary_interpolation_memoria_kb,binary_interpolation_iteracoes,interpolation_once_binary_tempo_ns,interpolation_once_binary_memoria_kb,interpolation_once_binary_iteracoes
sim_007_L_256_P_40_uniform,256,40,uniform,256,102,154,23.93,15416.0,6.379,38.273,15416.0,2.246,33.033,15416.0,2.199,41.974,15416.0,5.988
sim_007_L_256_P_50_biased,256,50,biased,256,128,128,29.254,15492.0,6.539,40.231,15492.0,2.984,45.738,15492.0,2.461,25.77,15492.0,5.574
sim_007_L_256_P_50_cluster,256,50,cluster,256,128,128,31.458,15276.0,6.703,48.738,15276.0,3.246,45.3,15276.0,2.562,31.904,15276.0,7.039
sim_007_L_256_P_50_fault,256,50,fault,256,128,128,33.162,15376.0,6.547,42.857,15376.0,2.93,51.116,15376.0,2.637,46.832,15376.0,6.363
sim_007_L_256_P_50_uniform,256,50,uniform,256,128,128,29.59,15272.0,6.547,44.416,15272.0,2.504,49.869,15272.0,2.34,34.423,15272.0,5.855
sim_007_L_256_P_60_biased,256,60,biased,256,153,103,31.579,15276.0,6.734,40.938,15276.0,2.617,47.486,15276.0,2.531,34.114,15276.0,5.781
sim_007_L_256_P_60_cluster,256,60,cluster,256,153,103,23.087,15376.0,6.867,28.554,15376.0,2.375,34.95,15376.0,2.246,28.829,15376.0,6.855
sim_007_L_256_P_60_fault,256,60,fault,256,153,103,31.449,15492.0,6.785,29.358,15492.0,2.254,36.182,15492.0,2.172,36.941,15492.0,6.062
sim_007_L_256_P_60_uniform,256,60,uniform,256,153,103,29.417,15492.0,6.758,21.592,15492.0,1.949,29.952,15492.0,1.914,33.947,15492.0,6.273
sim_007_L_256_P_70_biased,256,70,biased,256,179,77,24.845,15492.0,6.93,37.357,15492.0,2.664,41.803,15492.0,2.477,34.633,15492.0,5.898
sim_007_L_256_P_70_cluster,256,70,cluster,256,179,77,33.585,15416.0,6.832,39.902,15416.0,2.262,25.666,15416.0,1.504,41.777,15416.0,6.371
sim_007_L_256_P_70_fault,256,70,fault,256,179,77,32.217,15276.0,6.902,39.908,15276.0,2.496,55.033,15276.0,2.426,50.819,15276.0,6.723
sim_007_L_256_P_70_uniform,256,70,uniform,256,179,77,35.58,15492.0,6.906,34.675,15492.0,2.102,41.267,15492.0,2.062,31.796,15492.0,5.82
sim_007_L_256_P_80_biased,256,80,biased,256,204,52,26.582,15380.0,6.977,30.138,15380.0,2.07,29.379,15380.0,2.023,33.813,15380.0,6.008
sim_007_L_256_P_80_cluster,256,80,cluster,256,204,52,25.56,15416.0,6.84,30.293,15416.0,2.078,31.035,15416.0,2.102,33.276,15416.0,7.078
sim_007_L_256_P_80_fault,256,80,fault,256,204,52,26.812,15272.0,7.0,25.817,15272.0,1.934,27.906,15272.0,1.895,33.699,15272.0,6.5
sim_007_L_256_P_80_uniform,256,80,uniform,256,204,52,39.815,15376.0,6.996,51.575,15376.0,2.469,50.957,15376.0,2.461,47.215,15376.0,6.734
sim_007_L_32768_P_30_biased,32768,30,biased,32768,9830,22938,65.229,16864.0,13.029,148.04,16864.0,9.46,61.195,16864.0,3.454,57.664,16864.0,11.738
sim_007_L_32768_P_30_cluster,32768,30,cluster,32768,9830,22938,63.23,17148.0,13.045,136.717,17148.0,8.393,98.817,17148.0,5.537,62.373,17148.0,12.533
sim_007_L_32768_P_30_fault,32768,30,fault,32768,9830,22938,62.669,17344.0,13.04,51.815,17344.0,3.636,61.965,17344.0,3.419,65.322,17344.0,12.777
sim_007_L_32768_P_30_uniform,32768,30,uniform,32768,9830,22938,60.226,17040.0,13.036,46.041,17040.0,3.262,56.083,17040.0,3.145,64.016,17040.0,12.488
sim_007_L_32768_P_40_biased,32768,40,biased,32768,13107,19661,64.251,16988.0,13.348,104.929,16988.0,7.032,69.959,16988.0,3.907,62.945,16988.0,12.553
sim_007_L_32768_P_40_cluster,32768,40,cluster,32768,13107,19661,61.611,17164.0,13.363,126.372,17164.0,7.837,100.071,17164.0,5.544,61.336,17164.0,12.896
sim_007_L_32768_P_40_fault,32768,40,fault,32768,13107,19661,63.381,16988.0,13.348,60.23,16988.0,3.967,67.205,16988.0,3.772,64.903,16988.0,13.252
sim_007_L_32768_P_40_uniform,32768,40,uniform,32768,13107,19661,61.316,17456.0,13.347,44.821,17456.0,3.155,51.109,17456.0,3.066,64.257,17456.0,13.396
sim_007_L_32768_P_50_biased,32768,50,biased,32768,16384,16384,63.137,17276.0,13.501,86.395,17276.0,5.783,66.383,17276.0,3.882,62.146,17276.0,12.107
sim_007_L_32768_P_50_cluster,32768,50,cluster,32768,16384,16384,63.27,17556.0,13.5,110.262,17556.0,6.971,94.457,17556.0,5.254,67.473,17556.0,13.296
sim_007_L_32768_P_50_fault,32768,50,fault,32768,16384,16384,62.65,17524.0,13.5,53.726,17524.0,3.779,60.859,17524.0,3.551,65.115,17524.0,13.479
sim_007_L_32768_P_50_uniform,32768,50,uniform,32768,16384,16384,64.964,17484.0,13.501,48.954,17484.0,3.23,52.441,17484.0,3.151,67.96,17484.0,13.368
sim_007_L_32768_P_60_biased,32768,60,biased,32768,19660,13108,60.868,17004.0,13.733,70.442,17004.0,4.952,67.901,17004.0,3.866,61.547,17004.0,12.317
sim_007_L_32768_P_60_cluster,32768,60,cluster,32768,19660,13108,63.917,17768.0,13.709,99.011,17768.0,6.509,89.152,17768.0,5.107,64.006,17768.0,12.767
sim_007_L_32768_P_60_fault,32768,60,fault,32768,19660,13108,64.93,17532.0,13.737,55.028,17532.0,3.649,63.598,17532.0,3.508,65.792,17532.0,13.581
sim_007_L_32768_P_60_uniform,32768,60,uniform,32768,19660,13108,65.11,17500.0,13.733,45.104,17500.0,3.266,54.586,17500.0,3.205,64.943,17500.0,13.26
sim_007_L_32768_P_70_biased,32768,70,biased,32768,22937,9831,63.094,17392.0,13.874,72.638,17392.0,4.534,63.64,17392.0,3.818,61.807,17392.0,12.693
sim_007_L_32768_P_70_cluster,32768,70,cluster,32768,22937,9831,62.399,17504.0,13.856,86.198,17504.0,5.769,83.348,17504.0,4.597,65.929,17504.0,13.402
sim_007_L_32768_P_70_fault,32768,70,fault,32768,22937,9831,65.775,17392.0,13.874,55.623,17392.0,3.675,57.822,17392.0,3.505,64.252,17392.0,13.543
sim_007_L_32768_P_70_uniform,32768,70,uniform,32768,22937,9831,64.419,17532.0,13.868,41.637,17532.0,2.9,44.69,17532.0,2.862,65.274,17532.0,13.142
sim_007_L_32768_P_80_biased,32768,80,biased,32768,26214,6554,68.21,17504.0,13.951,55.649,17504.0,3.931,60.728,17504.0,3.681,63.305,17504.0,12.486
sim_007_L_32768_P_80_cluster,32768,80,cluster,32768,26214,6554,63.074,17796.0,13.944,68.27,17796.0,4.672,68.617,17796.0,4.1,63.81,17796.0,13.561
sim_007_L_32768_P_80_fault,32768,80,fault,32768,26214,6554,67.037,17532.0,13.951,47.754,17532.0,3.431,55.59,17532.0,3.344,66.262,17532.0,13.524
sim_007_L_32768_P_80_uniform,32768,80,uniform,32768,26214,6554,62.401,17744.0,13.952,38.812,17744.0,2.866,45.826,17744.0,2.841,68.89,17744.0,13.476
sim_007_L_4096_P_30_biased,4096,30,biased,4096,1228,2868,38.705,17504.0,10.022,108.611,17504.0,7.054,50.355,17504.0,2.995,46.361,17504.0,8.675
sim_007_L_4096_P_30_cluster,4096,30,cluster,4096,1228,2868,50.29,17668.0,10.039,115.011,17668.0,6.763,87.526,17668.0,4.287,57.134,17668.0,10.215
sim_007_L_4096_P_30_fault,4096,30,fault,4096,1228,2868,53.364,17452.0,10.01,65.117,17452.0,3.7,71.38,17452.0,3.458,57.14,17452.0,9.639
sim_007_L_4096_P_30_uniform,4096,30,uniform,4096,1228,2868,43.23,17668.0,10.046,42.444,17668.0,2.976,48.515,17668.0,2.898,47.708,17668.0,10.014
sim_007_L_4096_P_40_biased,4096,40,biased,4096,1638,2458,41.916,17544.0,10.35,85.88,17544.0,5.636,55.171,17544.0,3.332,45.987,17544.0,9.009
sim_007_L_4096_P_40_cluster,4096,40,cluster,4096,1638,2458,38.65,17512.0,10.271,96.113,17512.0,6.476,85.327,17512.0,4.576,54.637,17512.0,10.142
sim_007_L_4096_P_40_fault,4096,40,fault,4096,1638,2458,39.933,17544.0,10.351,49.16,17544.0,3.379,57.713,17544.0,3.194,51.634,17544.0,9.624
sim_007_L_4096_P_40_uniform,4096,40,uniform,4096,1638,2458,48.615,17512.0,10.358,39.338,17512.0,2.679,45.304,17512.0,2.626,58.756,17512.0,10.4
sim_007_L_4096_P_50_biased,4096,50,biased,4096,2048,2048,48.191,17504.0,10.503,75.685,17504.0,4.858,57.56,17504.0,3.489,47.327,17504.0,9.469
sim_007_L_4096_P_50_cluster,4096,50,cluster,4096,2048,2048,42.26,17668.0,10.514,109.735,17668.0,6.788,78.293,17668.0,4.523,56.949,17668.0,10.543
sim_007_L_4096_P_50_fault,4096,50,fault,4096,2048,2048,42.873,17796.0,10.503,46.154,17796.0,2.972,44.539,17796.0,2.774,54.986,17796.0,10.144
sim_007_L_4096_P_50_uniform,4096,50,uniform,4096,2048,2048,44.073,17512.0,10.503,38.817,17512.0,2.771,49.096,17512.0,2.691,60.948,17512.0,9.923
sim_007_L_4096_P_60_biased,4096,60,biased,4096,2457,1639,48.119,17796.0,10.72,58.995,17796.0,4.093,59.023,17796.0,3.462,52.05,17796.0,9.441
sim_007_L_4096_P_60_cluster,4096,60,cluster,4096,2457,1639,47.635,17668.0,10.693,100.346,17668.0,6.392,78.942,17668.0,4.298,56.992,17668.0,10.467
sim_007_L_4096_P_60_fault,4096,60,fault,4096,2457,1639,47.623,17452.0,10.75,49.009,17452.0,3.221,53.835,17452.0,3.061,53.792,17452.0,10.25
sim_007_L_4096_P_60_uniform,4096,60,uniform,4096,2457,1639,50.013,17796.0,10.746,37.885,17796.0,2.692,42.94,17796.0,2.632,50.352,17796.0,9.802
sim_007_L_4096_P_70_biased,4096,70,biased,4096,2867,1229,51.111,17544.0,10.875,62.283,17544.0,4.078,58.036,17544.0,3.582,51.945,17544.0,10.404
sim_007_L_4096_P_70_cluster,4096,70,cluster,4096,2867,1229,55.047,17452.0,10.861,79.169,17452.0,5.308,77.0,17452.0,4.276,55.14,17452.0,10.914
sim_007_L_4096_P_70_fault,4096,70,fault,4096,2867,1229,49.311,17512.0,10.867,45.489,17512.0,3.28,48.954,17512.0,3.091,58.877,17512.0,10.557
sim_007_L_4096_P_70_uniform,4096,70,uniform,4096,2867,1229,43.221,17796.0,10.879,37.703,17796.0,2.736,49.001,17796.0,2.713,54.822,17796.0,10.295
sim_007_L_4096_P_80_biased,4096,80,biased,4096,3276,820,43.649,17452.0,10.947,46.832,17452.0,3.505,52.972,17452.0,3.265,50.341,17452.0,9.676
sim_007_L_4096_P_80_cluster,4096,80,cluster,4096,3276,820,43.068,17512.0,10.963,56.712,17512.0,4.071,59.573,17512.0,3.552,56.432,17512.0,10.719
sim_007_L_4096_P_80_fault,4096,80,fault,4096,3276,820,48.999,17452.0,10.949,38.686,17452.0,2.955,46.042,17452.0,2.875,56.314,17452.0,10.97
sim_007_L_4096_P_80_uniform,4096,80,uniform,4096,3276,820,47.14,17532.0,10.95,31.817,17532.0,2.57,37.068,17532.0,2.514,58.553,17532.0,10.555
sim_007_L_512_P_30_biased,512,30,biased,512,153,359,26.504,17504.0,7.062,65.427,17504.0,4.855,41.545,17504.0,2.447,39.523,17504.0,6.676
sim_007_L_512_P_30_cluster,512,30,cluster,512,153,359,33.484,17544.0,6.967,54.108,17544.0,3.09,41.095,17544.0,2.018,51.34,17544.0,7.279
sim_007_L_512_P_30_fault,512,30,fault,512,153,359,30.988,17544.0,7.08,41.644,17544.0,2.826,49.182,17544.0,2.625,41.676,17544.0,7.098
sim_007_L_512_P_30_uniform,512,30,uniform,512,153,359,34.472,17532.0,7.08,34.23,17532.0,2.127,45.798,17532.0,2.104,40.333,17532.0,6.891
sim_007_L_512_P_40_biased,512,40,biased,512,204,308,30.341,17744.0,7.375,70.567,17744.0,4.6,48.059,17744.0,2.555,41.965,17744.0,6.814
sim_007_L_512_P_40_cluster,512,40,cluster,512,204,308,29.966,17452.0,7.314,95.972,17452.0,5.912,72.828,17452.0,3.441,53.363,17452.0,7.779
sim_007_L_512_P_40_fault,512,40,fault,512,204,308,33.58,17744.0,7.334,50.046,17744.0,2.844,55.769,17744.0,2.615,34.725,17744.0,6.469
sim_007_L_512_P_40_uniform,512,40,uniform,512,204,308,34.01,17504.0,7.311,31.49,17504.0,2.297,41.718,17504.0,2.176,44.446,17504.0,6.561
sim_007_L_512_P_50_biased,512,50,biased,512,256,256,27.795,17744.0,7.527,50.557,17744.0,3.727,45.917,17744.0,2.566,39.269,17744.0,6.291
sim_007_L_512_P_50_cluster,512,50,cluster,512,256,256,29.277,17544.0,7.52,60.032,17544.0,3.488,54.241,17544.0,2.648,47.723,17544.0,7.545
sim_007_L_512_P_50_fault,512,50,fault,512,256,256,34.856,17796.0,7.537,55.884,17796.0,3.654,55.098,17796.0,3.074,37.879,17796.0,7.178
sim_007_L_512_P_50_uniform,512,50,uniform,512,256,256,33.279,17744.0,7.525,40.739,17744.0,2.488,39.593,17744.0,2.426,43.024,17744.0,6.99
sim_007_L_512_P_60_biased,512,60,biased,512,307,205,33.27,17532.0,7.777,47.889,17532.0,3.129,55.144,17532.0,2.865,46.918,17532.0,6.938
sim_007_L_512_P_60_cluster,512,60,cluster,512,307,205,37.505,17796.0,7.719,71.22,17796.0,4.072,55.069,17796.0,3.004,42.02,17796.0,7.633
sim_007_L_512_P_60_fault,512,60,fault,512,307,205,38.665,17504.0,7.76,48.628,17504.0,2.984,52.492,17504.0,2.811,43.51,17504.0,7.066
sim_007_L_512_P_60_uniform,512,60,uniform,512,307,205,35.286,17744.0,7.736,43.508,17744.0,2.707,55.873,17744.0,2.629,46.897,17744.0,7.336
sim_007_L_512_P_70_biased,512,70,biased,512,358,154,42.033,17544.0,7.9,49.339,17544.0,2.83,61.894,17544.0,2.676,51.991,17544.0,7.119
sim_007_L_512_P_70_cluster,512,70,cluster,512,358,154,38.305,17512.0,7.848,85.013,17512.0,4.701,48.705,17512.0,2.738,45.396,17512.0,7.635
sim_007_L_512_P_70_fault,512,70,fault,512,358,154,35.289,17796.0,7.869,46.954,17796.0,3.18,53.399,17796.0,3.061,41.964,17796.0,7.539
sim_007_L_512_P_70_uniform,512,70,uniform,512,358,154,35.237,17452.0,7.889,28.118,17452.0,1.971,29.952,17452.0,1.959,40.482,17452.0,7.062
sim_007_L_512_P_80_biased,512,80,biased,512,409,103,34.745,17668.0,7.963,42.252,17668.0,2.564,66.926,17668.0,2.559,55.334,17668.0,6.816
sim_007_L_512_P_80_cluster,512,80,cluster,512,409,103,33.849,17796.0,7.848,23.775,17796.0,1.758,22.984,17796.0,1.625,49.839,17796.0,7.355
sim_007_L_512_P_80_fault,512,80,fault,512,409,103,35.742,17544.0,7.969,33.909,17544.0,2.287,40.531,17544.0,2.221,50.246,17544.0,7.098
sim_007_L_512_P_80_uniform,512,80,uniform,512,409,103,54.673,17668.0,7.967,42.345,17668.0,2.223,46.919,17668.0,2.186,54.417,17668.0,7.1
sim_007_L_64_P_30_biased,64,30,biased,64,19,45,20.346,17796.0,4.25,33.552,17796.0,1.766,13.428,17796.0,0.969,28.187,17796.0,4.016
sim_007_L_64_P_30_cluster,64,30,cluster,64,19,45,15.993,17512.0,4.016,4.497,17512.0,0.297,4.572,17512.0,0.297,18.394,17512.0,3.234
sim_007_L_64_P_30_fault,64,30,fault,64,19,45,16.068,17504.0,4.25,13.7,17504.0,1.156,16.099,17504.0,1.094,29.556,17504.0,4.047
sim_007_L_64_P_30_uniform,64,30,uniform,64,19,45,15.187,17796.0,4.109,22.546,17796.0,1.609,31.358,17796.0,1.609,23.38,17796.0,4.297
sim_007_L_64_P_40_biased,64,40,biased,64,25,39,19.811,17744.0,4.469,24.819,17744.0,1.516,26.05,17744.0,1.25,36.552,17744.0,3.906
sim_007_L_64_P_40_cluster,64,40,cluster,64,25,39,21.12,17544.0,4.031,8.124,17544.0,0.391,6.244,17544.0,0.391,17.584,17544.0,2.875
sim_007_L_64_P_40_fault,64,40,fault,64,25,39,22.949,17796.0,4.5,17.357,17796.0,1.562,28.669,17796.0,1.594,29.432,17796.0,4.266
sim_007_L_64_P_40_uniform,64,40,uniform,64,25,39,14.879,17544.0,4.438,17.774,17544.0,1.562,17.11,17544.0,1.391,23.639,17544.0,3.344
sim_007_L_64_P_50_biased,64,50,biased,64,32,32,22.459,17744.0,4.625,23.777,17744.0,2.0,37.106,17744.0,1.828,20.957,17744.0,4.109
sim_007_L_64_P_50_cluster,64,50,cluster,64,32,32,14.862,17744.0,4.828,6.277,17744.0,0.5,12.251,17744.0,0.5,18.379,17744.0,3.219
sim_007_L_64_P_50_fault,64,50,fault,64,32,32,23.199,17668.0,4.609,35.953,17668.0,1.781,23.718,17668.0,1.781,27.234,17668.0,4.375
sim_007_L_64_P_50_uniform,64,50,uniform,64,32,32,21.049,17796.0,4.625,32.098,17796.0,1.906,36.446,17796.0,1.844,31.438,17796.0,3.984
sim_007_L_64_P_60_biased,64,60,biased,64,38,26,25.372,17452.0,4.844,30.33,17452.0,1.734,36.586,17452.0,1.688,52.831,17452.0,4.562
sim_007_L_64_P_60_cluster,64,60,cluster,64,38,26,24.399,17544.0,4.703,15.974,17544.0,1.031,23.366,17544.0,1.031,45.953,17544.0,4.344
sim_007_L_64_P_60_fault,64,60,fault,64,38,26,23.635,17512.0,4.75,43.59,17512.0,2.328,39.0,17512.0,2.047,25.839,17512.0,4.844
sim_007_L_64_P_60_uniform,64,60,uniform,64,38,26,24.043,17452.0,4.844,30.951,17452.0,2.328,32.981,17452.0,2.312,34.518,17452.0,4.578
sim_007_L_64_P_70_biased,64,70,biased,64,44,20,18.699,17504.0,4.969,27.826,17504.0,2.438,27.949,17504.0,2.078,20.336,17504.0,4.172
sim_007_L_64_P_70_cluster,64,70,cluster,64,44,20,16.526,17504.0,5.109,7.977,17504.0,0.688,13.999,17504.0,0.688,14.748,17504.0,2.562
sim_007_L_64_P_70_fault,64,70,fault,64,44,20,18.841,17532.0,5.062,23.2,17532.0,1.922,27.815,17532.0,1.578,26.732,17532.0,3.797
sim_007_L_64_P_70_uniform,64,70,uniform,64,44,20,17.841,17512.0,4.922,30.836,17512.0,1.734,20.674,17512.0,1.734,29.735,17512.0,4.359
sim_007_L_64_P_80_biased,64,80,biased,64,51,13,22.109,17544.0,5.078,21.414,17544.0,1.703,27.385,17544.0,1.688,37.778,17544.0,4.578
sim_007_L_64_P_80_cluster,64,80,cluster,64,51,13,29.305,17544.0,5.109,13.57,17544.0,0.797,13.682,17544.0,0.797,18.833,17544.0,2.016
sim_007_L_64_P_80_fault,64,80,fault,64,51,13,25.782,17452.0,5.047,29.193,17452.0,1.906,32.036,17452.0,1.859,36.814,17452.0,4.781
sim_007_L_64_P_80_uniform,64,80,uniform,64,51,13,24.611,17796.0,5.078,20.365,17796.0,1.594,26.136,17796.0,1.578,29.715,17796.0,4.344
sim_007_L_65536_P_30_biased,65536,30,biased,65536,19660,45876,67.116,20720.0,14.031,152.851,20720.0,9.958,65.117,20720.0,3.665,63.004,20720.0,12.584
sim_007_L_65536_P_30_cluster,65536,30,cluster,65536,19660,45876,69.447,21208.0,14.06,148.969,21208.0,8.812,118.266,21208.0,6.112,75.166,21208.0,14.373
sim_007_L_65536_P_30_fault,65536,30,fault,65536,19660,45876,68.287,20936.0,14.027,58.18,20936.0,3.776,65.29,20936.0,3.531,72.801,20936.0,14.133
sim_007_L_65536_P_30_uniform,65536,30,uniform,65536,19660,45876,72.532,21108.0,14.031,55.997,21108.0,3.518,63.182,21108.0,3.417,74.297,21108.0,13.614
sim_007_L_65536_P_40_biased,65536,40,biased,65536,26214,39322,67.734,21112.0,14.349,129.771,21112.0,7.72,69.478,21112.0,3.874,65.064,21112.0,13.185
sim_007_L_65536_P_40_cluster,65536,40,cluster,65536,26214,39322,69.239,21020.0,14.333,124.638,21020.0,7.822,106.312,21020.0,5.61,70.34,21020.0,14.033
sim_007_L_65536_P_40_fault,65536,40,fault,65536,26214,39322,68.277,21280.0,14.348,57.518,21280.0,3.744,60.842,21280.0,3.555,67.873,21280.0,13.749
sim_007_L_65536_P_40_uniform,65536,40,uniform,65536,26214,39322,68.681,21168.0,14.351,46.259,21168.0,3.375,56.312,21168.0,3.283,71.542,21168.0,14.561
sim_007_L_65536_P_50_biased,65536,50,biased,65536,32768,32768,67.939,21368.0,14.5,93.554,21368.0,6.139,72.426,21368.0,3.983,63.709,21368.0,13.106
sim_007_L_65536_P_50_cluster,65536,50,cluster,65536,32768,32768,69.173,20828.0,14.5,121.258,20828.0,7.408,100.819,20828.0,5.58,67.152,20828.0,14.414
sim_007_L_65536_P_50_fault,65536,50,fault,65536,32768,32768,71.181,21324.0,14.5,57.882,21324.0,3.784,63.537,21324.0,3.565,75.157,21324.0,14.805
sim_007_L_65536_P_50_uniform,65536,50,uniform,65536,32768,32768,71.473,21208.0,14.5,49.059,21208.0,3.324,52.358,21208.0,3.19,67.304,21208.0,14.111
sim_007_L_65536_P_60_biased,65536,60,biased,65536,39321,26215,69.394,20828.0,14.734,74.277,20828.0,5.254,67.242,20828.0,3.968,66.483,20828.0,13.392
sim_007_L_65536_P_60_cluster,65536,60,cluster,65536,39321,26215,70.752,21392.0,14.749,100.797,21392.0,6.404,91.656,21392.0,5.139,69.794,21392.0,14.575
sim_007_L_65536_P_60_fault,65536,60,fault,65536,39321,26215,69.066,21208.0,14.732,52.917,21208.0,3.683,62.585,21208.0,3.51,75.154,21208.0,14.769
sim_007_L_65536_P_60_uniform,65536,60,uniform,65536,39321,26215,71.129,21356.0,14.733,42.524,21356.0,3.175,53.442,21356.0,3.126,78.852,21356.0,15.031
sim_007_L_65536_P_70_biased,65536,70,biased,65536,45875,19661,71.15,21108.0,14.87,63.403,21108.0,4.652,67.775,21108.0,3.971,65.93,21108.0,13.733
sim_007_L_65536_P_70_cluster,65536,70,cluster,65536,45875,19661,72.237,21076.0,14.88,94.282,21076.0,5.978,88.134,21076.0,4.989,68.545,21076.0,14.097
sim_007_L_65536_P_70_fault,65536,70,fault,65536,45875,19661,78.429,21356.0,14.868,53.985,21356.0,3.621,58.593,21356.0,3.497,69.962,21356.0,14.273
sim_007_L_65536_P_70_uniform,65536,70,uniform,65536,45875,19661,70.103,21292.0,14.875,42.063,21292.0,3.103,49.053,21292.0,3.057,69.098,21292.0,13.983
sim_007_L_65536_P_80_biased,65536,80,biased,65536,52428,13108,68.743,21208.0,14.951,60.199,21208.0,4.215,64.163,21208.0,3.828,65.58,21208.0,13.585
sim_007_L_65536_P_80_cluster,65536,80,cluster,65536,52428,13108,70.561,21524.0,14.951,83.536,21524.0,5.561,83.013,21524.0,4.781,70.597,21524.0,14.813
sim_007_L_65536_P_80_fault,65536,80,fault,65536,52428,13108,70.038,21652.0,14.95,46.567,21652.0,3.507,53.106,21652.0,3.403,72.659,21652.0,14.304
sim_007_L_65536_P_80_uniform,65536,80,uniform,65536,52428,13108,69.274,21324.0,14.951,41.713,21324.0,3.205,51.663,21324.0,3.188,71.049,21324.0,14.492
sim_007_L_8192_P_30_biased,8192,30,biased,8192,2457,5735,47.828,21172.0,11.043,120.782,21172.0,7.747,57.211,21172.0,3.234,48.994,21172.0,9.605
sim_007_L_8192_P_30_cluster,8192,30,cluster,8192,2457,5735,50.917,21592.0,11.017,137.573,21592.0,7.997,85.323,21592.0,4.851,50.571,21592.0,10.94
sim_007_L_8192_P_30_fault,8192,30,fault,8192,2457,5735,48.296,21172.0,11.047,45.799,21172.0,3.523,55.31,21172.0,3.217,53.069,21172.0,10.828
sim_007_L_8192_P_30_uniform,8192,30,uniform,8192,2457,5735,50.643,21208.0,11.036,42.455,21208.0,3.045,49.298,21208.0,2.929,50.421,21208.0,10.771
sim_007_L_8192_P_40_biased,8192,40,biased,8192,3276,4916,52.818,21652.0,11.374,97.765,21652.0,6.019,61.393,21652.0,3.523,52.196,21652.0,9.967
sim_007_L_8192_P_40_cluster,8192,40,cluster,8192,3276,4916,51.812,21356.0,11.393,110.854,21356.0,7.029,86.862,21356.0,4.82,57.142,21356.0,10.868
sim_007_L_8192_P_40_fault,8192,40,fault,8192,3276,4916,50.519,21324.0,11.345,52.401,21324.0,3.556,58.435,21324.0,3.315,57.661,21324.0,11.572
sim_007_L_8192_P_40_uniform,8192,40,uniform,8192,3276,4916,58.372,21652.0,11.355,36.304,21652.0,2.516,39.777,21652.0,2.43,61.107,21652.0,11.005
sim_007_L_8192_P_50_biased,8192,50,biased,8192,4096,4096,54.106,21640.0,11.502,67.697,21640.0,5.108,66.108,21640.0,3.646,55.073,21640.0,10.856
sim_007_L_8192_P_50_cluster,8192,50,cluster,8192,4096,4096,52.385,21172.0,11.502,100.647,21172.0,6.393,82.071,21172.0,4.636,51.589,21172.0,10.702
sim_007_L_8192_P_50_fault,8192,50,fault,8192,4096,4096,56.786,21592.0,11.502,46.337,21592.0,3.339,53.35,21592.0,3.079,53.375,21592.0,11.033
sim_007_L_8192_P_50_uniform,8192,50,uniform,8192,4096,4096,56.841,21324.0,11.502,46.45,21324.0,3.001,48.089,21324.0,2.903,53.777,21324.0,10.522
sim_007_L_8192_P_60_biased,8192,60,biased,8192,4915,3277,52.982,21208.0,11.733,71.286,21208.0,4.667,63.773,21208.0,3.724,51.475,21208.0,10.797
sim_007_L_8192_P_60_cluster,8192,60,cluster,8192,4915,3277,56.365,21640.0,11.682,82.926,21640.0,5.556,82.106,21640.0,4.624,55.771,21640.0,11.693
sim_007_L_8192_P_60_fault,8192,60,fault,8192,4915,3277,52.706,21208.0,11.733,54.613,21208.0,3.632,66.492,21208.0,3.481,55.179,21208.0,11.683
sim_007_L_8192_P_60_uniform,8192,60,uniform,8192,4915,3277,59.101,21108.0,11.736,39.42,21108.0,2.721,45.62,21108.0,2.665,56.114,21108.0,11.471
sim_007_L_8192_P_70_biased,8192,70,biased,8192,5734,2458,50.496,21592.0,11.874,63.389,21592.0,4.252,60.083,21592.0,3.661,58.508,21592.0,11.101
sim_007_L_8192_P_70_cluster,8192,70,cluster,8192,5734,2458,48.527,21108.0,11.879,74.695,21108.0,5.193,80.86,21108.0,4.691,58.537,21108.0,12.061
sim_007_L_8192_P_70_fault,8192,70,fault,8192,5734,2458,59.858,21652.0,11.874,48.114,21652.0,3.173,49.818,21652.0,3.046,58.676,21652.0,10.631
sim_007_L_8192_P_70_uniform,8192,70,uniform,8192,5734,2458,52.483,21592.0,11.871,38.142,21592.0,2.915,46.454,21592.0,2.855,50.417,21592.0,10.906
sim_007_L_8192_P_80_biased,8192,80,biased,8192,6553,1639,55.145,21324.0,11.953,53.643,21324.0,3.711,55.386,21324.0,3.492,55.439,21324.0,10.704
sim_007_L_8192_P_80_cluster,8192,80,cluster,8192,6553,1639,57.258,21640.0,11.962,79.916,21640.0,5.492,76.817,21640.0,4.396,54.733,21640.0,11.557
sim_007_L_8192_P_80_fault,8192,80,fault,8192,6553,1639,53.836,21108.0,11.957,45.127,21108.0,3.186,57.763,21108.0,3.045,62.531,21108.0,11.426
sim_007_L_8192_P_80_uniform,8192,80,uniform,8192,6553,1639,48.072,21640.0,11.948,33.97,21640.0,2.693,41.135,21640.0,2.663,53.113,21640.0,11.243
sim_008_L_1024_P_30_biased,1024,30,biased,1024,307,717,32.235,13228.0,8.041,71.589,13356.0,5.124,37.159,13356.0,2.455,34.945,13356.0,6.851
